user_id,timestamp,page,product_id,session_id,source
user_108,2023-06-13 10:50:00,checkout,prod_20,sess_5067,social
user_88,2023-06-07 06:55:00,product_view,prod_10,sess_3185,social
user_155,2023-06-15 06:52:00,product_view,prod_17,sess_9975,paid_search
user_52,2023-06-16 17:09:00,add_to_cart,prod_7,sess_5760,paid_search
user_182,2023-06-06 06:03:00,product_view,prod_6,sess_6281,email
user_144,2023-06-25 07:09:00,product_view,prod_16,sess_7839,email
user_109,2023-06-18 08:00:00,product_view,prod_1,sess_1414,paid_search
user_14,2023-06-14 01:03:00,homepage,prod_2,sess_3636,email
user_38,2023-06-10 06:49:00,add_to_cart,prod_2,sess_5835,organic
user_92,2023-06-30 10:49:00,homepage,prod_15,sess_4675,social
user_61,2023-06-03 03:18:00,add_to_cart,prod_17,sess_5712,social
user_100,2023-06-26 03:04:00,confirmation,prod_14,sess_6122,organic
user_4,2023-06-11 06:21:00,homepage,prod_9,sess_8259,email
user_194,2023-06-09 19:21:00,product_view,prod_19,sess_4218,email
user_115,2023-06-09 12:13:00,confirmation,prod_6,sess_2220,paid_search
user_189,2023-06-20 12:02:00,homepage,prod_17,sess_1665,email
user_143,2023-06-01 06:09:00,homepage,prod_9,sess_5178,email
user_120,2023-06-28 03:57:00,homepage,prod_5,sess_6285,organic
user_199,2023-06-23 07:48:00,checkout,prod_20,sess_5934,email
user_19,2023-06-24 16:38:00,product_view,prod_11,sess_4012,organic
user_130,2023-06-19 08:38:00,product_view,prod_6,sess_9798,organic
user_90,2023-06-16 01:36:00,checkout,prod_8,sess_6437,email
user_76,2023-06-22 14:40:00,confirmation,prod_7,sess_9691,organic
user_30,2023-06-02 19:33:00,product_view,prod_12,sess_4994,email
user_98,2023-06-13 20:55:00,product_view,prod_4,sess_9851,organic
user_133,2023-06-21 06:40:00,product_view,prod_12,sess_9335,social
user_12,2023-06-15 13:52:00,checkout,prod_10,sess_4154,organic
user_25,2023-06-25 06:24:00,confirmation,prod_6,sess_9814,organic
user_161,2023-06-20 07:20:00,homepage,prod_3,sess_4492,organic
user_53,2023-06-30 10:13:00,checkout,prod_18,sess_8130,organic
user_192,2023-06-02 17:22:00,homepage,prod_5,sess_6434,organic
user_19,2023-06-26 09:34:00,homepage,prod_2,sess_5127,organic
user_148,2023-06-18 15:50:00,checkout,prod_8,sess_7678,social
user_162,2023-06-18 17:26:00,product_view,prod_13,sess_1276,organic
user_137,2023-06-27 15:38:00,add_to_cart,prod_1,sess_2036,organic
user_180,2023-06-05 19:55:00,product_view,prod_3,sess_9238,email
user_176,2023-06-20 22:03:00,add_to_cart,prod_10,sess_5612,social
user_102,2023-06-11 00:09:00,product_view,prod_1,sess_9740,paid_search
user_192,2023-06-14 10:11:00,add_to_cart,prod_13,sess_9941,paid_search
user_77,2023-06-26 04:35:00,confirmation,prod_12,sess_1182,paid_search
user_32,2023-06-25 10:42:00,homepage,prod_2,sess_7456,organic
user_79,2023-06-10 15:16:00,add_to_cart,prod_7,sess_6633,social
user_166,2023-06-11 01:09:00,homepage,prod_17,sess_4014,email
user_50,2023-06-25 23:29:00,homepage,prod_4,sess_1891,social
user_166,2023-06-12 09:49:00,homepage,prod_18,sess_2103,organic
user_51,2023-06-17 06:05:00,product_view,prod_19,sess_6420,paid_search
user_172,2023-06-09 19:21:00,homepage,prod_8,sess_2143,email
user_125,2023-06-27 14:04:00,product_view,prod_15,sess_6008,paid_search
user_145,2023-06-20 11:49:00,product_view,prod_19,sess_6182,paid_search
user_2,2023-06-30 03:57:00,homepage,prod_11,sess_4629,social
user_71,2023-06-22 20:14:00,homepage,prod_12,sess_6432,social
user_115,2023-06-26 02:34:00,add_to_cart,prod_12,sess_8978,organic
user_45,2023-06-07 08:55:00,homepage,prod_20,sess_5597,paid_search
user_68,2023-06-24 01:58:00,add_to_cart,prod_3,sess_1305,organic
user_149,2023-06-02 16:02:00,product_view,prod_19,sess_4485,email
user_140,2023-06-17 15:34:00,product_view,prod_18,sess_3435,social
user_58,2023-06-07 02:14:00,add_to_cart,prod_19,sess_5767,social
user_129,2023-06-23 20:30:00,homepage,prod_17,sess_6961,organic
user_170,2023-06-24 09:34:00,checkout,prod_8,sess_3717,paid_search
user_115,2023-06-23 00:06:00,homepage,prod_6,sess_3395,email
user_11,2023-06-03 20:39:00,add_to_cart,prod_8,sess_4796,email
user_95,2023-06-24 13:40:00,homepage,prod_8,sess_4387,email
user_100,2023-06-02 19:35:00,checkout,prod_16,sess_1760,email
user_27,2023-06-12 23:36:00,add_to_cart,prod_17,sess_5480,paid_search
user_97,2023-06-24 12:20:00,product_view,prod_13,sess_2275,email
user_97,2023-06-16 16:52:00,product_view,prod_8,sess_6781,social
user_124,2023-06-21 00:29:00,homepage,prod_20,sess_3276,paid_search
user_59,2023-06-10 15:01:00,product_view,prod_3,sess_5600,paid_search
user_48,2023-06-11 11:35:00,product_view,prod_6,sess_2938,social
user_85,2023-06-22 19:13:00,product_view,prod_4,sess_8844,paid_search
user_152,2023-06-02 00:31:00,add_to_cart,prod_6,sess_7732,paid_search
user_12,2023-06-07 03:09:00,product_view,prod_5,sess_3639,organic
user_147,2023-06-09 04:38:00,homepage,prod_5,sess_5231,social
user_154,2023-06-04 21:39:00,add_to_cart,prod_19,sess_5644,paid_search
user_115,2023-06-08 18:18:00,confirmation,prod_20,sess_8891,paid_search
user_106,2023-06-29 08:42:00,homepage,prod_20,sess_3979,email
user_43,2023-06-11 11:01:00,checkout,prod_11,sess_2127,social
user_99,2023-06-24 18:56:00,homepage,prod_5,sess_4315,social
user_39,2023-06-28 23:28:00,homepage,prod_20,sess_8796,organic
user_137,2023-06-22 22:44:00,add_to_cart,prod_17,sess_2526,paid_search
user_155,2023-06-24 18:12:00,checkout,prod_18,sess_8069,social
user_95,2023-06-11 10:39:00,add_to_cart,prod_2,sess_8028,social
user_197,2023-06-20 08:44:00,product_view,prod_13,sess_2600,paid_search
user_66,2023-06-13 21:24:00,add_to_cart,prod_16,sess_2373,social
user_66,2023-06-27 07:18:00,homepage,prod_7,sess_1116,organic
user_134,2023-06-15 09:02:00,product_view,prod_1,sess_4365,social
user_93,2023-06-12 21:24:00,homepage,prod_4,sess_5155,social
user_145,2023-06-10 06:29:00,add_to_cart,prod_12,sess_7511,social
user_142,2023-06-26 10:40:00,product_view,prod_18,sess_7065,social
user_65,2023-06-07 06:48:00,product_view,prod_10,sess_7522,organic
user_192,2023-06-05 13:31:00,product_view,prod_8,sess_3650,paid_search
user_131,2023-06-08 07:34:00,add_to_cart,prod_13,sess_1852,social
user_163,2023-06-22 11:11:00,checkout,prod_1,sess_3381,social
user_23,2023-06-04 15:25:00,product_view,prod_3,sess_7075,organic
user_186,2023-06-28 22:36:00,checkout,prod_13,sess_7564,email
user_183,2023-06-30 03:22:00,homepage,prod_20,sess_3871,social
user_113,2023-06-14 00:23:00,homepage,prod_1,sess_9489,paid_search
user_9,2023-06-28 23:57:00,product_view,prod_20,sess_4795,paid_search
user_173,2023-06-08 03:58:00,product_view,prod_2,sess_1004,organic
user_71,2023-06-19 10:51:00,product_view,prod_13,sess_7474,paid_search
user_133,2023-06-05 02:29:00,add_to_cart,prod_1,sess_2124,email
user_186,2023-06-16 19:32:00,checkout,prod_18,sess_6703,email
user_58,2023-06-19 09:13:00,confirmation,prod_20,sess_8450,organic
user_67,2023-06-26 10:10:00,product_view,prod_6,sess_2744,organic
user_129,2023-06-24 08:38:00,product_view,prod_10,sess_2917,email
user_138,2023-06-18 03:52:00,product_view,prod_19,sess_8254,social
user_198,2023-06-21 23:13:00,add_to_cart,prod_8,sess_8517,organic
user_124,2023-06-29 20:07:00,product_view,prod_4,sess_7269,paid_search
user_174,2023-06-17 01:40:00,checkout,prod_8,sess_7757,organic
user_180,2023-06-19 03:44:00,homepage,prod_9,sess_2523,email
user_20,2023-06-15 06:49:00,checkout,prod_18,sess_8807,email
user_56,2023-06-23 17:02:00,product_view,prod_19,sess_4115,paid_search
user_61,2023-06-11 10:21:00,checkout,prod_8,sess_4387,paid_search
user_64,2023-06-06 10:56:00,product_view,prod_20,sess_2747,organic
user_174,2023-06-02 22:09:00,add_to_cart,prod_16,sess_9871,social
user_96,2023-06-23 08:05:00,product_view,prod_20,sess_5501,paid_search
user_196,2023-06-27 05:52:00,product_view,prod_17,sess_4638,paid_search
user_14,2023-06-25 14:39:00,add_to_cart,prod_17,sess_8836,organic
user_129,2023-06-21 19:22:00,product_view,prod_12,sess_3863,organic
user_179,2023-06-01 12:54:00,product_view,prod_17,sess_1137,paid_search
user_98,2023-06-28 21:19:00,homepage,prod_19,sess_6924,email
user_48,2023-06-22 10:50:00,product_view,prod_18,sess_5413,email
user_94,2023-06-20 01:45:00,product_view,prod_6,sess_4449,email
user_94,2023-06-27 00:07:00,product_view,prod_13,sess_3947,paid_search
user_148,2023-06-11 17:33:00,checkout,prod_8,sess_5422,social
user_98,2023-06-22 12:37:00,homepage,prod_7,sess_3450,organic
user_46,2023-06-25 07:15:00,product_view,prod_14,sess_9470,email
user_125,2023-06-19 03:09:00,product_view,prod_10,sess_1781,organic
user_177,2023-06-22 16:30:00,homepage,prod_6,sess_5166,organic
user_116,2023-06-26 12:03:00,product_view,prod_11,sess_6903,email
user_89,2023-06-28 13:27:00,product_view,prod_1,sess_6752,paid_search
user_148,2023-06-08 22:38:00,add_to_cart,prod_19,sess_9821,email
user_91,2023-06-21 08:10:00,add_to_cart,prod_11,sess_8987,organic
user_98,2023-06-08 15:02:00,product_view,prod_20,sess_3373,email
user_108,2023-06-04 14:24:00,product_view,prod_20,sess_2168,paid_search
user_88,2023-06-13 04:09:00,product_view,prod_8,sess_5773,social
user_70,2023-06-27 17:04:00,add_to_cart,prod_15,sess_6950,social
user_106,2023-06-06 16:34:00,homepage,prod_6,sess_1378,paid_search
user_170,2023-06-10 14:00:00,checkout,prod_9,sess_2311,paid_search
user_102,2023-06-25 23:02:00,homepage,prod_4,sess_8752,organic
user_7,2023-06-05 17:31:00,product_view,prod_13,sess_2363,email
user_159,2023-06-15 01:54:00,homepage,prod_5,sess_7387,paid_search
user_64,2023-06-06 23:23:00,product_view,prod_10,sess_3071,paid_search
user_8,2023-06-22 16:05:00,add_to_cart,prod_2,sess_6328,social
user_139,2023-06-25 13:02:00,product_view,prod_9,sess_3213,paid_search
user_152,2023-06-24 19:45:00,product_view,prod_20,sess_8126,email
user_89,2023-06-21 02:37:00,product_view,prod_16,sess_2467,email
user_94,2023-06-01 11:31:00,product_view,prod_14,sess_5973,organic
user_134,2023-06-25 08:28:00,product_view,prod_5,sess_8687,organic
user_177,2023-06-14 15:15:00,checkout,prod_16,sess_8816,organic
user_197,2023-06-01 07:53:00,add_to_cart,prod_14,sess_4788,email
user_49,2023-06-18 23:10:00,checkout,prod_14,sess_8161,paid_search
user_42,2023-06-12 23:14:00,checkout,prod_13,sess_4614,organic
user_109,2023-06-13 22:56:00,product_view,prod_8,sess_5454,email
user_106,2023-06-07 05:13:00,checkout,prod_7,sess_3988,email
user_29,2023-06-29 08:12:00,add_to_cart,prod_15,sess_5458,social
user_49,2023-06-25 08:19:00,homepage,prod_11,sess_1813,organic
user_48,2023-06-20 22:52:00,product_view,prod_4,sess_3048,organic
user_60,2023-06-10 21:13:00,homepage,prod_3,sess_9086,email
user_108,2023-06-17 21:39:00,add_to_cart,prod_10,sess_9165,social
user_179,2023-06-03 13:12:00,product_view,prod_2,sess_3393,email
user_199,2023-06-09 06:21:00,homepage,prod_13,sess_8702,paid_search
user_65,2023-06-12 07:55:00,checkout,prod_13,sess_2998,social
user_198,2023-06-10 01:33:00,homepage,prod_15,sess_1549,social
user_189,2023-06-22 12:27:00,product_view,prod_4,sess_4415,social
user_175,2023-06-29 15:12:00,checkout,prod_10,sess_3598,organic
user_191,2023-06-22 21:37:00,product_view,prod_18,sess_5150,email
user_51,2023-06-06 03:20:00,checkout,prod_12,sess_4568,paid_search
user_163,2023-06-13 13:34:00,product_view,prod_14,sess_3742,organic
user_102,2023-06-27 10:41:00,homepage,prod_8,sess_1688,social
user_177,2023-06-12 07:40:00,homepage,prod_20,sess_2466,paid_search
user_128,2023-06-29 10:48:00,add_to_cart,prod_3,sess_6544,organic
user_16,2023-06-05 21:18:00,add_to_cart,prod_12,sess_9787,paid_search
user_125,2023-06-20 23:11:00,product_view,prod_8,sess_6690,paid_search
user_6,2023-06-12 09:49:00,product_view,prod_13,sess_3207,organic
user_125,2023-06-23 07:18:00,product_view,prod_15,sess_9892,paid_search
user_146,2023-06-22 07:36:00,product_view,prod_6,sess_6303,email
user_154,2023-06-08 01:19:00,homepage,prod_18,sess_9702,social
user_76,2023-06-01 00:47:00,product_view,prod_9,sess_8439,social
user_188,2023-06-29 05:25:00,checkout,prod_6,sess_6965,paid_search
user_83,2023-06-18 15:14:00,add_to_cart,prod_3,sess_9830,paid_search
user_135,2023-06-28 21:36:00,add_to_cart,prod_16,sess_3525,email
user_83,2023-06-05 09:08:00,add_to_cart,prod_14,sess_2809,organic
user_12,2023-06-10 04:43:00,homepage,prod_5,sess_1512,organic
user_125,2023-06-30 22:37:00,homepage,prod_7,sess_7366,social
user_135,2023-06-03 05:36:00,add_to_cart,prod_20,sess_5193,email
user_57,2023-06-10 11:59:00,add_to_cart,prod_20,sess_1214,social
user_21,2023-06-17 10:13:00,checkout,prod_15,sess_1994,social
user_95,2023-06-25 01:49:00,checkout,prod_2,sess_5355,organic
user_188,2023-06-10 19:49:00,checkout,prod_3,sess_2276,organic
user_26,2023-06-09 18:56:00,product_view,prod_8,sess_4104,paid_search
user_146,2023-06-05 19:14:00,product_view,prod_6,sess_7802,email
user_173,2023-06-05 17:42:00,add_to_cart,prod_15,sess_7997,paid_search
user_47,2023-06-30 22:12:00,product_view,prod_18,sess_6529,paid_search
user_137,2023-06-15 08:13:00,product_view,prod_20,sess_6772,email
user_96,2023-06-15 17:17:00,add_to_cart,prod_14,sess_8054,paid_search
user_145,2023-06-17 09:13:00,homepage,prod_18,sess_5162,social
user_115,2023-06-13 22:43:00,homepage,prod_13,sess_1567,organic
user_133,2023-06-01 07:10:00,confirmation,prod_5,sess_5945,email
user_57,2023-06-13 13:25:00,checkout,prod_7,sess_1355,paid_search
user_25,2023-06-07 07:10:00,product_view,prod_2,sess_3557,email
user_94,2023-06-14 16:00:00,homepage,prod_19,sess_5198,organic
user_147,2023-06-04 12:19:00,product_view,prod_13,sess_4562,email
user_124,2023-06-28 02:09:00,product_view,prod_6,sess_2562,email
user_10,2023-06-16 05:14:00,product_view,prod_19,sess_1916,email
user_112,2023-06-11 07:38:00,checkout,prod_14,sess_2974,organic
user_163,2023-06-02 20:58:00,homepage,prod_13,sess_9591,email
user_139,2023-06-11 01:10:00,homepage,prod_19,sess_9231,paid_search
user_13,2023-06-05 02:23:00,confirmation,prod_13,sess_9269,paid_search
user_111,2023-06-07 00:23:00,add_to_cart,prod_10,sess_3425,email
user_22,2023-06-25 22:43:00,product_view,prod_16,sess_1807,social
user_68,2023-06-06 22:24:00,product_view,prod_3,sess_8118,paid_search
user_124,2023-06-30 16:25:00,homepage,prod_18,sess_7476,paid_search
user_144,2023-06-12 04:57:00,confirmation,prod_20,sess_9589,paid_search
user_19,2023-06-27 05:09:00,add_to_cart,prod_9,sess_6298,organic
user_29,2023-06-09 16:03:00,product_view,prod_14,sess_6706,email
user_89,2023-06-08 16:52:00,add_to_cart,prod_20,sess_5994,email
user_158,2023-06-03 01:01:00,add_to_cart,prod_15,sess_8216,paid_search
user_52,2023-06-06 02:44:00,homepage,prod_12,sess_2405,organic
user_63,2023-06-01 15:00:00,checkout,prod_20,sess_5713,email
user_178,2023-06-02 00:50:00,product_view,prod_4,sess_8719,email
user_54,2023-06-24 19:32:00,homepage,prod_18,sess_9952,email
user_141,2023-06-01 20:05:00,add_to_cart,prod_16,sess_3315,social
user_150,2023-06-03 17:39:00,homepage,prod_17,sess_3790,email
user_52,2023-06-30 19:10:00,product_view,prod_20,sess_8617,organic
user_18,2023-06-05 21:50:00,add_to_cart,prod_13,sess_6901,organic
user_75,2023-06-24 03:27:00,homepage,prod_13,sess_7237,organic
user_81,2023-06-05 00:08:00,checkout,prod_16,sess_9709,paid_search
user_51,2023-06-02 19:25:00,confirmation,prod_17,sess_1352,paid_search
user_136,2023-06-08 03:29:00,product_view,prod_10,sess_7445,organic
user_89,2023-06-11 17:59:00,product_view,prod_12,sess_5953,email
user_16,2023-06-26 06:08:00,checkout,prod_9,sess_1482,email
user_58,2023-06-30 21:32:00,product_view,prod_5,sess_7436,paid_search
user_23,2023-06-19 23:50:00,product_view,prod_13,sess_4726,paid_search
user_147,2023-06-28 13:13:00,product_view,prod_5,sess_6118,email
user_115,2023-06-27 10:38:00,homepage,prod_18,sess_3270,paid_search
user_36,2023-06-07 03:43:00,add_to_cart,prod_10,sess_9582,social
user_198,2023-06-15 10:47:00,add_to_cart,prod_5,sess_3589,organic
user_143,2023-06-09 09:07:00,checkout,prod_18,sess_2939,email
user_38,2023-06-19 17:11:00,add_to_cart,prod_1,sess_7783,email
user_114,2023-06-05 20:37:00,homepage,prod_9,sess_4079,paid_search
user_48,2023-06-28 13:28:00,add_to_cart,prod_1,sess_5372,paid_search
user_153,2023-06-17 08:24:00,homepage,prod_8,sess_1427,organic
user_177,2023-06-30 13:30:00,homepage,prod_16,sess_8680,email
user_48,2023-06-08 10:53:00,product_view,prod_13,sess_3253,paid_search
user_58,2023-06-13 06:45:00,product_view,prod_2,sess_1245,social
user_57,2023-06-09 01:24:00,add_to_cart,prod_7,sess_2083,social
user_158,2023-06-12 05:33:00,add_to_cart,prod_16,sess_8496,social
user_104,2023-06-15 05:46:00,add_to_cart,prod_2,sess_7232,social
user_157,2023-06-30 04:34:00,product_view,prod_19,sess_9605,organic
user_134,2023-06-12 04:23:00,product_view,prod_4,sess_1694,social
user_189,2023-06-29 16:50:00,product_view,prod_2,sess_9456,organic
user_49,2023-06-14 00:17:00,product_view,prod_10,sess_5989,social
user_43,2023-06-24 12:40:00,product_view,prod_14,sess_1893,paid_search
user_119,2023-06-06 03:36:00,homepage,prod_15,sess_9202,paid_search
user_200,2023-06-07 03:47:00,checkout,prod_19,sess_9952,social
user_106,2023-06-21 15:32:00,product_view,prod_11,sess_3930,paid_search
user_117,2023-06-06 14:56:00,product_view,prod_3,sess_3686,organic
user_30,2023-06-24 20:08:00,add_to_cart,prod_15,sess_2397,social
user_187,2023-06-18 05:37:00,add_to_cart,prod_17,sess_3619,social
user_12,2023-06-08 09:04:00,checkout,prod_6,sess_3459,paid_search
user_46,2023-06-21 07:25:00,product_view,prod_2,sess_6071,email
user_161,2023-06-10 05:34:00,homepage,prod_6,sess_3155,organic
user_160,2023-06-23 16:39:00,homepage,prod_9,sess_9153,organic
user_156,2023-06-21 15:36:00,homepage,prod_16,sess_8794,social
user_114,2023-06-12 03:17:00,add_to_cart,prod_3,sess_1107,email
user_159,2023-06-03 05:25:00,checkout,prod_18,sess_4401,paid_search
user_38,2023-06-07 14:47:00,add_to_cart,prod_2,sess_1601,organic
user_171,2023-06-16 01:39:00,checkout,prod_19,sess_5889,organic
user_13,2023-06-08 08:13:00,product_view,prod_4,sess_3920,email
user_157,2023-06-21 17:21:00,product_view,prod_20,sess_3906,email
user_10,2023-06-17 18:34:00,add_to_cart,prod_3,sess_6289,social
user_18,2023-06-14 07:51:00,checkout,prod_14,sess_2063,social
user_35,2023-06-15 23:35:00,add_to_cart,prod_4,sess_5496,social
user_135,2023-06-05 23:23:00,add_to_cart,prod_7,sess_1953,organic
user_124,2023-06-20 10:27:00,checkout,prod_20,sess_5705,email
user_67,2023-06-06 21:40:00,product_view,prod_17,sess_6797,social
user_134,2023-06-28 17:38:00,product_view,prod_16,sess_3947,paid_search
user_182,2023-06-06 09:06:00,confirmation,prod_10,sess_1025,organic
user_120,2023-06-29 00:04:00,add_to_cart,prod_4,sess_4396,social
user_106,2023-06-01 12:20:00,product_view,prod_2,sess_4478,paid_search
user_177,2023-06-15 00:10:00,product_view,prod_10,sess_2111,email
user_130,2023-06-06 04:20:00,product_view,prod_18,sess_1100,email
user_88,2023-06-08 23:50:00,add_to_cart,prod_13,sess_1477,paid_search
user_85,2023-06-22 14:16:00,checkout,prod_11,sess_8849,organic
user_166,2023-06-25 10:30:00,product_view,prod_5,sess_8546,email
user_119,2023-06-24 17:09:00,checkout,prod_14,sess_1917,email
user_145,2023-06-10 11:28:00,product_view,prod_11,sess_1306,email
user_91,2023-06-02 10:02:00,confirmation,prod_3,sess_5595,email
user_97,2023-06-09 12:40:00,checkout,prod_18,sess_7382,organic
user_193,2023-06-02 10:32:00,add_to_cart,prod_10,sess_6152,email
user_106,2023-06-17 21:52:00,product_view,prod_3,sess_4893,social
user_78,2023-06-06 02:35:00,product_view,prod_7,sess_3867,email
user_10,2023-06-24 00:40:00,checkout,prod_7,sess_8270,organic
user_124,2023-06-23 00:04:00,homepage,prod_17,sess_6572,email
user_199,2023-06-24 11:46:00,homepage,prod_11,sess_2609,paid_search
user_53,2023-06-06 06:31:00,product_view,prod_2,sess_9558,organic
user_80,2023-06-16 04:02:00,add_to_cart,prod_2,sess_2426,social
user_12,2023-06-02 00:33:00,product_view,prod_4,sess_6119,email
user_164,2023-06-14 01:00:00,product_view,prod_7,sess_4154,email
user_137,2023-06-13 09:48:00,add_to_cart,prod_11,sess_2927,paid_search
user_41,2023-06-05 15:49:00,homepage,prod_9,sess_9422,paid_search
user_139,2023-06-07 10:37:00,product_view,prod_12,sess_5440,email
user_147,2023-06-28 21:50:00,homepage,prod_8,sess_6101,email
user_139,2023-06-22 10:10:00,homepage,prod_15,sess_1475,organic
user_28,2023-06-18 20:04:00,homepage,prod_13,sess_7987,paid_search
user_181,2023-06-29 01:10:00,checkout,prod_20,sess_8304,email
user_80,2023-06-04 13:47:00,checkout,prod_11,sess_9740,social
user_146,2023-06-05 10:14:00,homepage,prod_5,sess_8672,social
user_80,2023-06-07 12:58:00,product_view,prod_15,sess_4666,email
user_94,2023-06-15 18:43:00,homepage,prod_13,sess_6412,social
user_125,2023-06-16 23:52:00,homepage,prod_1,sess_2849,social
user_119,2023-06-28 12:12:00,product_view,prod_6,sess_6711,paid_search
user_131,2023-06-15 19:56:00,product_view,prod_4,sess_2752,organic
user_78,2023-06-11 20:35:00,product_view,prod_18,sess_7773,paid_search
user_141,2023-06-04 00:09:00,confirmation,prod_6,sess_7288,email
user_54,2023-06-26 19:32:00,product_view,prod_19,sess_8132,email
user_140,2023-06-27 03:10:00,homepage,prod_8,sess_2276,social
user_30,2023-06-26 06:18:00,product_view,prod_19,sess_6330,organic
user_114,2023-06-04 04:01:00,product_view,prod_6,sess_7648,organic
user_176,2023-06-15 21:37:00,add_to_cart,prod_20,sess_7208,social
user_166,2023-06-27 10:21:00,homepage,prod_2,sess_3276,organic
user_194,2023-06-25 04:16:00,add_to_cart,prod_5,sess_8421,email
user_100,2023-06-10 08:38:00,product_view,prod_20,sess_4205,email
user_77,2023-06-20 18:50:00,add_to_cart,prod_19,sess_5989,email
user_23,2023-06-19 09:29:00,homepage,prod_19,sess_9362,paid_search
user_76,2023-06-03 10:01:00,product_view,prod_2,sess_9992,organic
user_181,2023-06-05 23:49:00,checkout,prod_18,sess_6885,email
user_8,2023-06-29 10:54:00,product_view,prod_8,sess_7459,email
user_183,2023-06-25 19:24:00,product_view,prod_13,sess_8130,paid_search
user_170,2023-06-26 06:40:00,product_view,prod_6,sess_4083,social
user_93,2023-06-07 02:40:00,homepage,prod_14,sess_3056,organic
user_19,2023-06-30 22:37:00,homepage,prod_1,sess_8974,social
user_35,2023-06-21 18:06:00,homepage,prod_3,sess_7813,social
user_160,2023-06-26 02:59:00,product_view,prod_6,sess_7948,social
user_99,2023-06-28 12:21:00,homepage,prod_12,sess_7959,organic
user_148,2023-06-23 20:01:00,checkout,prod_16,sess_4878,email
user_106,2023-06-02 17:21:00,product_view,prod_18,sess_1548,social
user_181,2023-06-04 15:27:00,homepage,prod_12,sess_8889,paid_search
user_187,2023-06-22 03:50:00,confirmation,prod_17,sess_5578,organic
user_134,2023-06-29 16:51:00,homepage,prod_20,sess_8740,organic
user_176,2023-06-28 21:36:00,add_to_cart,prod_18,sess_6119,organic
user_88,2023-06-21 15:55:00,add_to_cart,prod_18,sess_8681,social
user_147,2023-06-14 03:53:00,product_view,prod_11,sess_5827,paid_search
user_10,2023-06-03 19:05:00,add_to_cart,prod_20,sess_5267,social
user_149,2023-06-29 09:55:00,product_view,prod_6,sess_5780,organic
user_74,2023-06-04 11:57:00,homepage,prod_16,sess_9283,email
user_65,2023-06-12 16:39:00,add_to_cart,prod_5,sess_5509,organic
user_190,2023-06-30 23:58:00,add_to_cart,prod_4,sess_3476,social
user_95,2023-06-23 01:39:00,product_view,prod_6,sess_4869,paid_search
user_136,2023-06-07 14:27:00,product_view,prod_2,sess_2382,paid_search
user_127,2023-06-21 00:47:00,add_to_cart,prod_14,sess_4898,paid_search
user_54,2023-06-03 11:20:00,add_to_cart,prod_19,sess_6653,email
user_194,2023-06-19 03:32:00,homepage,prod_4,sess_8602,social
user_78,2023-06-11 15:13:00,add_to_cart,prod_16,sess_9724,social
user_175,2023-06-25 03:23:00,product_view,prod_13,sess_3378,social
user_4,2023-06-18 09:15:00,checkout,prod_10,sess_8353,email
user_136,2023-06-30 00:14:00,homepage,prod_2,sess_9704,email
user_111,2023-06-16 05:52:00,checkout,prod_20,sess_5466,email
user_69,2023-06-21 23:39:00,product_view,prod_4,sess_7408,paid_search
user_188,2023-06-16 08:32:00,add_to_cart,prod_19,sess_9518,paid_search
user_81,2023-06-04 02:13:00,homepage,prod_18,sess_1138,organic
user_106,2023-06-16 23:56:00,product_view,prod_4,sess_8306,paid_search
user_186,2023-06-02 01:53:00,product_view,prod_10,sess_1557,organic
user_15,2023-06-28 06:41:00,add_to_cart,prod_20,sess_4552,organic
user_182,2023-06-18 02:38:00,homepage,prod_4,sess_3128,paid_search
user_29,2023-06-04 10:42:00,product_view,prod_6,sess_8650,social
user_71,2023-06-12 17:04:00,add_to_cart,prod_14,sess_6298,paid_search
user_200,2023-06-18 10:07:00,product_view,prod_3,sess_2022,social
user_86,2023-06-09 02:20:00,product_view,prod_2,sess_5336,social
user_18,2023-06-28 18:36:00,confirmation,prod_16,sess_4287,social
user_46,2023-06-20 15:02:00,homepage,prod_16,sess_9857,paid_search
user_158,2023-06-05 16:49:00,checkout,prod_4,sess_5243,organic
user_19,2023-06-21 07:01:00,product_view,prod_3,sess_5105,organic
user_128,2023-06-02 17:19:00,add_to_cart,prod_5,sess_1014,social
user_69,2023-06-27 03:39:00,add_to_cart,prod_5,sess_7411,organic
user_132,2023-06-04 04:34:00,product_view,prod_16,sess_7617,paid_search
user_1,2023-06-06 12:23:00,confirmation,prod_13,sess_8898,email
user_86,2023-06-17 15:03:00,product_view,prod_10,sess_2485,email
user_21,2023-06-30 11:33:00,add_to_cart,prod_15,sess_5750,paid_search
user_46,2023-06-09 16:37:00,homepage,prod_18,sess_7294,email
user_179,2023-06-23 03:23:00,checkout,prod_13,sess_6886,organic
user_162,2023-06-02 14:59:00,add_to_cart,prod_15,sess_3292,paid_search
user_7,2023-06-03 20:48:00,homepage,prod_19,sess_7369,email
user_128,2023-06-01 17:55:00,confirmation,prod_18,sess_8361,organic
user_87,2023-06-19 10:55:00,product_view,prod_2,sess_1701,organic
user_55,2023-06-07 18:41:00,product_view,prod_17,sess_9791,paid_search
user_19,2023-06-30 18:09:00,add_to_cart,prod_2,sess_9010,organic
user_121,2023-06-01 15:41:00,homepage,prod_20,sess_3138,paid_search
user_162,2023-06-21 18:16:00,checkout,prod_2,sess_2594,paid_search
user_152,2023-06-06 04:42:00,checkout,prod_3,sess_2742,social
